id,location_x,location_y,land_use_category,country,fra_class,tree_canopy,shrub_cover,palm_cover,vegetation_elements_bamboo_vegetation_element,main_land_class,sub_land_class,many_trees,tree_count,many_shrubs,shrub_count
SWA9660,80.06645192,16.15201826,otherland,India,fo,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA4778,72.71437014,29.63617983,grassland,Pakistan,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA4253,71.46014234,30.46406719,otherland,Pakistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA442,49.70573094,33.0172589,grassland,Iran  (Islamic Republic of),ol,0,90,0,0,grassland,grassland_shrubs,FALSE,0,TRUE,0
SWA13497,54.64691416,32.16269157,otherland,Iran  (Islamic Republic of),ol,0,90,0,0,other,other_sand,FALSE,0,TRUE,0
SWA10374,78.37672087,10.35923215,grassland,India,fo,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA6353,69.4265362,23.63103199,forest,India,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA17000,77.20334145,25.86864553,grassland,India,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA17582,73.18787213,23.82129516,grassland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13403,52.07404935,31.44071557,otherland,Iran  (Islamic Republic of),ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2675,57.25589124,29.45669644,otherland,Iran  (Islamic Republic of),ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5164,71.49248169,28.50726701,grassland,Pakistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA129,46.87172588,34.09388976,otherland,Iran  (Islamic Republic of),owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13811,54.01845278,31.44125456,otherland,Iran  (Islamic Republic of),owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5424,70.94055678,27.79364535,grassland,Pakistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14867,70.52203169,33.45788254,grassland,Pakistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5891,70.76107339,26.53726159,grassland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA9924,77.6781909,13.68452583,grassland,India,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2538,64.45516959,31.7228764,grassland,Afghanistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5295,71.39842808,28.18629896,grassland,Pakistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA8627,73.08411671,20.32083,otherland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA6427,46.43191071,36.50532731,otherland,Iran  (Islamic Republic of),owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA4298,66.84747302,29.37045817,otherland,Pakistan,ol,0,90,0,0,other,other_rock_stone,FALSE,0,TRUE,0
SWA19775,78.14360805,15.52409587,grassland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11032,49.10394953,35.53433832,grassland,Iran  (Islamic Republic of),ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14103,70.59398674,35.17294608,grassland,Afghanistan,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA16716,78.08108531,26.73345365,otherland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA7943,80.98650643,24.21933867,otherland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11049,51.72774881,36.40884825,grassland,Iran  (Islamic Republic of),ol,0,90,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA19245,79.54255444,18.44353071,otherland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA9789,77.92801238,14.51429966,grassland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14946,70.92330913,33.28648399,grassland,Pakistan,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA19817,79.23452213,15.44082205,grassland,India,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA19075,79.57085138,19.08384985,grassland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA17515,70.60719198,23.4262161,grassland,India,ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA4905,71.12596905,29.04356124,grassland,Pakistan,owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA604,50.24148617,32.56100456,grassland,Iran  (Islamic Republic of),owl,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14492,52.35890513,29.56718921,grassland,Iran  (Islamic Republic of),ol,0,90,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2942,53.12319177,27.59987874,otherland,Iran  (Islamic Republic of),owl,20,80,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA7440,80.3558891,25.2528504,otherland,India,owl,20,80,0,0,shrubland,shrubland_trees,FALSE,12,TRUE,0
SWA17234,76.72606653,25.30162892,otherland,India,owl,20,80,0,0,shrubland,shrubland_trees,FALSE,18,TRUE,0
SWA18417,76.5635613,21.40150328,otherland,India,owl,20,80,0,0,shrubland,shrubland_trees,FALSE,20,TRUE,0
SWA9518,81.77747304,17.41190544,forest,India,fo,20,80,0,0,shrubland,shrubland_trees,FALSE,9,TRUE,0
SWA5726,69.18938096,26.66904445,otherland,Pakistan,oltc,20,80,0,0,shrubland,shrubland_trees,FALSE,20,TRUE,0
SWA16056,75.95369505,28.50753651,cropland,India,oltc,20,80,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,8,FALSE,0
SWA17916,72.59929595,22.69885022,cropland,India,oltc,30,80,0,0,cropland,cropland_perennial,FALSE,12,FALSE,11
SWA17488,74.55447917,24.32147711,otherland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA19649,78.90897268,16.55356519,otherland,India,owl,30,80,0,0,shrubland,shrubland_trees,FALSE,25,TRUE,0
SWA607,50.7826313,32.75153723,otherland,Iran  (Islamic Republic of),owl,30,80,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA15011,70.04745172,32.88224211,otherland,Pakistan,owl,30,80,0,0,shrubland,shrubland_trees,FALSE,20,TRUE,0
SWA2653,53.40454412,28.18549048,otherland,Iran  (Islamic Republic of),oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,16,TRUE,0
SWA11336,56.69453401,37.24293399,otherland,Iran  (Islamic Republic of),owl,30,80,0,0,shrubland,shrubland_trees,FALSE,18,TRUE,0
SWA9799,79.22482033,14.72827836,otherland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,15,TRUE,0
SWA11702,59.03186055,37.10845619,otherland,Iran  (Islamic Republic of),oltc,40,80,0,0,shrubland,shrubland_trees,FALSE,14,TRUE,0
SWA4484,61.43709973,27.53951196,otherland,Iran  (Islamic Republic of),owl,10,80,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA5352,69.80302013,27.71683939,grassland,Pakistan,oltc,10,80,0,0,shrubland,shrubland_trees,FALSE,1,TRUE,0
SWA14921,72.97982231,33.758369,grassland,Pakistan,owl,10,80,0,0,shrubland,shrubland_trees,FALSE,1,TRUE,0
SWA1832,53.84408979,29.94663759,otherland,Iran  (Islamic Republic of),owl,20,80,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA17690,75.53301401,23.99026827,grassland,India,oltc,20,80,0,0,shrubland,shrubland_trees,FALSE,7,TRUE,0
SWA17341,75.61925227,24.87690545,grassland,India,ol,20,80,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA9331,81.49477322,18.39529118,forest,India,fo,20,80,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA14598,52.20691018,29.2491856,grassland,Iran  (Islamic Republic of),owl,20,80,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA1445,50.90336487,29.88195889,otherland,Iran  (Islamic Republic of),owl,30,80,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA2479,53.76809231,28.63500744,otherland,Iran  (Islamic Republic of),owl,30,80,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA17439,75.38829541,24.58962423,grassland,India,owl,30,80,0,0,shrubland,shrubland_trees,FALSE,4,FALSE,21
SWA19277,79.83441708,18.35837043,cropland,India,fo,30,80,0,0,cropland,cropland_perennial,FALSE,3,TRUE,0
SWA14803,53.1762822,29.06377333,grassland,Iran  (Islamic Republic of),owl,30,80,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA19268,78.61953549,18.17700057,grassland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA16873,73.4878196,25.50294138,grassland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,6,TRUE,0
SWA17215,73.96859794,24.84160166,grassland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA10151,77.65043296,12.36022944,otherland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA14189,52.60091126,30.31018579,otherland,Iran  (Islamic Republic of),ol,30,80,0,0,shrubland,shrubland_trees,FALSE,0,TRUE,0
SWA19352,77.34832953,17.58653793,grassland,India,oltc,30,80,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA1393,50.29834953,29.8218616,otherland,Iran  (Islamic Republic of),oltc,40,80,0,0,shrubland,shrubland_trees,FALSE,8,TRUE,0
SWA1993,56.3121212,30.42957189,otherland,Iran  (Islamic Republic of),owl,40,80,0,0,shrubland,shrubland_trees,FALSE,14,TRUE,0
SWA5079,66.53135587,27.60850257,grassland,Pakistan,oltc,40,80,0,0,grassland,grassland_trees_shrubs,FALSE,3,TRUE,0
SWA2397,54.38739087,29.00744896,grassland,Iran  (Islamic Republic of),owl,40,80,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA5562,72.67232898,27.81709138,grassland,India,owl,40,80,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA13533,64.89336778,34.90183453,otherland,Afghanistan,ol,0,80,0,0,grassland,grassland_shrubs,FALSE,0,TRUE,0
SWA10701,45.19277461,37.04593345,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA8317,76.58889379,21.97606574,otherland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11089,51.64528347,36.25281089,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA9598,80.40385914,16.58698252,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA12453,59.62798257,35.3809959,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA1052,50.66701812,31.25665077,cropland,Iran  (Islamic Republic of),ol,0,80,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,0,FALSE,28
SWA7915,84.02883081,24.66589119,grassland,India,ol,0,80,0,0,wetland,wetland_riparian_vegetation,FALSE,0,TRUE,0
SWA14551,53.13801397,29.70786539,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,FALSE,0
SWA17898,70.09191833,22.16956285,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA7300,78.1115382,25.20137693,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA3225,68.07070894,31.46065817,grassland,Pakistan,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2761,55.73890621,28.81610781,otherland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA34,55.7248925,37.77841973,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11788,54.37202968,35.55481991,grassland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2312,54.48575639,29.20094607,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5358,70.89501219,27.93674697,forest,Pakistan,fo,0,80,0,0,forest,mixed_broadleaf,TRUE,0,FALSE,0
SWA183,51.01385765,35.07673652,otherland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5490,71.16801021,27.68584752,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA6140,71.73987772,25.81393813,grassland,India,fo,0,80,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA1136,52.97793419,31.73662063,otherland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA16709,77.04029722,26.58388416,grassland,India,fo,0,80,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA2765,56.44255658,29.04275275,otherland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14947,71.0836584,33.31505041,grassland,Pakistan,owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5223,70.43741039,28.15045618,grassland,Pakistan,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14595,72.55455985,34.53613038,grassland,Pakistan,owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA6134,70.67456562,25.59968993,grassland,India,owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2148,55.56885513,29.876569,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11421,50.24202516,35.00693742,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13709,67.75001038,35.251908,grassland,Afghanistan,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14838,72.0942631,33.85457857,otherland,Pakistan,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14658,53.12507823,29.44052676,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland_trees,FALSE,7,TRUE,0
SWA1054,51.02167299,31.38331322,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5665,68.60484721,26.69518542,grassland,Pakistan,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA9891,79.30863314,14.22001157,grassland,India,owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2315,55.01261831,29.37638705,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA12260,51.25586379,33.25710908,otherland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13220,51.79134953,31.60564626,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11004,50.87425946,36.26251269,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA10931,50.5683831,36.42232298,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA9841,78.7486234,14.39087114,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA3125,68.2073427,31.64014156,grassland,Pakistan,ol,0,80,0,0,grassland,grassland_shrubs,FALSE,0,TRUE,0
SWA3224,67.88071526,31.42104247,grassland,Pakistan,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA8832,79.67379831,20.93419967,grassland,India,owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA6402,46.21631505,37.75739915,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13954,51.96894646,30.48400979,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13222,52.08375116,31.70643723,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA8800,80.7690243,21.20558072,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14499,53.36007751,29.91537622,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA8878,80.67011979,20.94201501,otherland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11056,56.68564069,37.87247334,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2413,57.2178925,29.91914914,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA11482,50.46840061,34.95276901,grassland,Iran  (Islamic Republic of),owl,0,80,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA11436,53.32827715,36.00730132,otherland,Iran  (Islamic Republic of),ol,0,80,0,0,grassland,grassland_shrubs,FALSE,0,TRUE,0
SWA19635,77.0610483,16.24661086,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA6356,68.78567808,23.32919805,grassland,India,owl,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA19039,73.63792808,18.05330256,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA16832,74.6226613,25.82741286,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA17465,71.27715552,23.69382422,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA19848,79.53797304,15.22846031,grassland,India,ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13493,53.60855152,31.82690131,grassland,Iran  (Islamic Republic of),ol,0,80,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA14497,53.07306578,29.8167412,otherland,Iran  (Islamic Republic of),owl,20,70,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA5506,74.10172826,28.21863831,otherland,India,owl,20,70,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA5115,61.81843456,26.23300221,otherland,Iran  (Islamic Republic of),owl,20,70,0,0,other,other_rock_stone,FALSE,10,TRUE,0
SWA14678,69.07080335,33.67509518,otherland,Afghanistan,owl,20,70,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA11639,58.15519467,37.00550926,otherland,Iran  (Islamic Republic of),owl,20,70,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA5290,70.48403295,28.00762405,grassland,India,oltc,20,70,0,0,shrubland,shrubland_trees,FALSE,7,TRUE,0
SWA4945,65.34665767,27.63275708,otherland,Pakistan,owl,20,70,0,0,shrubland,shrubland_trees,FALSE,25,TRUE,0
SWA12519,60.8062129,35.55589789,otherland,Iran  (Islamic Republic of),owl,20,70,0,0,shrubland,shrubland_trees,FALSE,16,TRUE,0
SWA9474,82.68432232,17.7773401,grassland,India,fo,20,70,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA1983,54.52995351,29.85581792,otherland,Iran  (Islamic Republic of),owl,20,70,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA10588,44.42579302,38.9049071,otherland,Iran  (Islamic Republic of),owl,20,70,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA10222,78.85453477,12.17373919,forest,India,fo,20,70,0,0,shrubland,shrubland_trees,FALSE,9,FALSE,8
SWA176,47.70042173,33.9127894,forest,Iran  (Islamic Republic of),fo,20,70,0,0,shrubland,shrubland_trees,FALSE,7,TRUE,0
SWA14538,71.86141978,34.54259825,otherland,Pakistan,oltc,30,70,0,0,shrubland,shrubland_trees,FALSE,11,TRUE,0
SWA18816,74.29576437,18.82863848,otherland,India,oltc,30,70,0,0,shrubland,shrubland_trees,FALSE,20,TRUE,0
SWA18808,73.22182844,18.61304281,forest,India,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,20,TRUE,0
SWA14681,69.55239017,33.76672334,otherland,Afghanistan,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA5019,67.19862446,27.91707387,otherland,Pakistan,owl,30,70,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA7681,80.1518817,24.73434282,otherland,India,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,10,TRUE,0
SWA18865,74.72803368,18.78363288,forest,India,fo,30,70,0,0,forest,mixed_broadleaf,FALSE,7,TRUE,0
SWA5971,70.1380019,26.10256683,otherland,India,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,0,TRUE,0
SWA17060,77.81859758,25.8349587,otherland,India,owl,40,70,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA5652,66.29932103,26.16131665,otherland,Pakistan,oltc,40,70,0,0,shrubland,shrubland_trees,TRUE,0,TRUE,0
SWA7999,82.16797069,24.23146592,otherland,India,oltc,50,70,0,0,shrubland,shrubland_trees,FALSE,20,TRUE,0
SWA6009,69.65183367,25.84600798,cropland,Pakistan,fo,10,70,0,0,cropland,cropland_perennial,FALSE,1,TRUE,0
SWA9820,78.98631762,14.55984425,otherland,India,oltc,10,70,0,0,shrubland,shrubland_trees,FALSE,1,TRUE,0
SWA18391,75.28561798,21.30771917,cropland,India,fo,10,70,0,0,cropland,cropland_perennial,FALSE,0,TRUE,0
SWA19114,79.45631618,18.94020924,cropland,India,oltc,10,70,0,0,cropland,cropland_irrigated,FALSE,2,TRUE,0
SWA3730,68.14697591,30.71900907,grassland,Pakistan,oltc,10,70,0,0,shrubland,shrubland_trees,FALSE,1,TRUE,0
SWA11397,56.59940243,37.09013056,grassland,Iran  (Islamic Republic of),oltc,10,70,0,0,shrubland,shrubland_trees,FALSE,1,TRUE,0
SWA5897,71.83932122,26.74989282,grassland,India,oltc,20,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA5372,73.46652953,28.41159643,grassland,India,oltc,20,70,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA4309,68.88269613,29.81027333,grassland,Pakistan,owl,20,70,0,0,shrubland,shrubland_trees,FALSE,6,TRUE,0
SWA16909,78.77692033,26.33729661,grassland,India,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA12134,50.59398509,33.42284825,otherland,Iran  (Islamic Republic of),owl,30,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA17085,72.89520101,24.89388361,grassland,India,oltc,30,70,0,0,shrubland,shrubland_trees,FALSE,4,TRUE,0
SWA14249,51.80805819,29.89947604,otherland,Iran  (Islamic Republic of),oltc,30,70,0,0,shrubland,shrubland_trees,FALSE,4,TRUE,0
SWA14100,70.10108115,35.08536034,otherland,Afghanistan,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA2818,66.14301417,31.65280781,otherland,Afghanistan,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,2,TRUE,0
SWA14594,72.39070714,34.50945041,grassland,Pakistan,oltc,30,70,0,0,shrubland,shrubland_trees,FALSE,7,TRUE,0
SWA328,48.3536766,33.01294698,otherland,Iran  (Islamic Republic of),oltc,30,70,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA18866,75.53732592,18.93508884,grassland,India,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,3,TRUE,0
SWA16952,77.6186326,26.05271033,grassland,India,owl,30,70,0,0,shrubland,shrubland_trees,FALSE,0,TRUE,0
SWA15087,69.8544936,32.47880871,grassland,Pakistan,owl,40,70,0,0,grassland,grassland_trees_shrubs,FALSE,5,TRUE,0
SWA14296,69.90165515,34.68462189,otherland,Afghanistan,owl,40,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA9370,81.53196347,18.1457392,grassland,India,oltc,40,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA889,50.58616975,31.71344409,grassland,Iran  (Islamic Republic of),owl,40,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA14557,66.43002591,33.38484951,otherland,Afghanistan,owl,40,70,0,0,shrubland,shrubland_trees,FALSE,5,TRUE,0
SWA14700,72.63028783,34.30679049,cropland,Pakistan,ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA13941,69.52274577,35.22361106,grassland,Afghanistan,ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA2035,64.08757897,32.55265023,otherland,Afghanistan,ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA12579,60.70407445,35.40525041,cropland,Iran  (Islamic Republic of),fo,0,70,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA12636,59.1738842,34.88431738,grassland,Iran  (Islamic Republic of),ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA1165,49.52247462,30.34845402,otherland,Iran  (Islamic Republic of),ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA10360,78.06356816,10.70445471,grassland,India,ol,0,70,0,0,shrubland,shrubland,FALSE,0,FALSE,0
SWA11928,56.87078347,36.02562695,otherland,Iran  (Islamic Republic of),ol,0,70,0,0,shrubland,shrubland,FALSE,0,FALSE,0
SWA188,51.95412426,35.38530782,otherland,Iran  (Islamic Republic of),ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA19563,78.44436401,16.8664484,cropland,India,ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5360,71.26044685,28.00789354,otherland,Pakistan,ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA5698,64.25574359,25.48704119,grassland,Pakistan,ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA1096,51.10683328,31.25206936,otherland,Iran  (Islamic Republic of),ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
SWA290,49.25324953,33.66485438,grassland,Iran  (Islamic Republic of),ol,0,70,0,0,shrubland,shrubland,FALSE,0,TRUE,0
